id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	occurrenceStatus	preparations	associatedOccurrences	associatedReferences	otherCatalogNumbers	occurrenceRemarks	organismID	materialSampleID	eventID	fieldNumber	eventDate	eventTime	year	month	verbatimEventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	waterBody	country	stateProvince	county	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	footprintWKT	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	scientificNameID	taxonConceptID	scientificName	kingdom	phylum	class	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	vernacularName
166	2019-01-02T15:18:36			SharkBase	SharkBase	HumanObservation	166					1	individuals			present										2012-11-12 00:11:00															25.7336	-79.2731	100	0.0009	POINT (-79.27307 25.73358)							urn:lsid:marinespecies.org:taxname:105719		Carcharhinus	Animalia	Chordata		Carcharhinidae	Carcharhinus				genus		
167	2019-01-02T15:18:36			SharkBase	SharkBase	HumanObservation	167					1	individuals			present										2013-09-06 23:09:00									Australia	South Australia					-35.1987	136.075	100	0.0009	POINT (136.07522 -35.19865)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
168	2019-01-02T15:18:36			SharkBase	SharkBase	HumanObservation	168					1	individuals			present																			Australia	Western Australia					-22.8	113.8	100	0.0009	POINT (113.80000 -22.80000)							urn:lsid:marinespecies.org:taxname:105847		Rhincodon typus	Animalia	Chordata		Rhincodontidae	Rhincodon				Species	Smith, 1828	Whale Shark
17	2019-01-02T15:18:36			SharkBase	SharkBase	HumanObservation	17					1	individuals			present										2013-05-24 23:05:00									Australia	Western Australia					-26.1587	113.203	100	0.0009	POINT (113.20285 -26.15867)							urn:lsid:marinespecies.org:taxname:217341		Carcharhinus brachyurus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
170	2019-01-02T15:18:36			SharkBase	SharkBase	HumanObservation	170					1	individuals			present										2015-04-11 23:04:00									Australia	Queensland					-16.8583	146.211	100	0.0009	POINT (146.21077 -16.85832)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
171	2019-01-02T15:18:37			SharkBase	SharkBase	HumanObservation	171					1	individuals			present										2015-04-11 23:04:00									Australia	Queensland					-16.8583	146.211	100	0.0009	POINT (146.21077 -16.85832)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
172	2019-01-02T15:18:37			SharkBase	SharkBase	HumanObservation	172					1	individuals			present										2015-02-23 00:02:00															-8.34931	116.025	100	0.0009	POINT (116.02496 -8.34931)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
173	2019-01-02T15:18:37			SharkBase	SharkBase	HumanObservation	173					1	individuals			present										2014-06-12 23:06:00															-34.1507	22.1207	100	0.0009	POINT (22.12068 -34.15069)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
174	2019-01-02T15:18:37			SharkBase	SharkBase	HumanObservation	174					1	individuals			present										2014-06-16 23:06:00															-34.1508	22.1207	100	0.0009	POINT (22.12068 -34.15076)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
175	2019-01-02T15:18:37			SharkBase	SharkBase	HumanObservation	175					1	individuals			present										2014-06-22 23:06:00															-34.1508	22.1207	100	0.0009	POINT (22.12068 -34.15076)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
176	2019-01-02T15:18:37			SharkBase	SharkBase	HumanObservation	176					1	individuals			present										2014-06-27 23:06:00															-34.1508	22.1207	100	0.0009	POINT (22.12068 -34.15076)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
177	2019-01-02T15:18:37			SharkBase	SharkBase	HumanObservation	177					1	individuals			present										2013-05-24 23:05:00									Australia	Western Australia					-26.1537	113.2	100	0.0009	POINT (113.20011 -26.15374)							urn:lsid:marinespecies.org:taxname:217341		Carcharhinus brachyurus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
181	2019-01-02T15:18:38			SharkBase	SharkBase	HumanObservation	181					1	individuals			present										2015-02-14 00:02:00															-18.3402	178.071	100	0.0009	POINT (178.07053 -18.34019)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
178	2019-01-02T15:18:37			SharkBase	SharkBase	HumanObservation	178					1	individuals			present										2015-03-28 00:03:00									United States						26.9342	-80.0942	100	0.0009	POINT (-80.09421 26.93422)							urn:lsid:marinespecies.org:taxname:105799		Galeocerdo cuvier	Animalia	Chordata		Carcharhinidae	Galeocerdo				Species	(Péron & Lesueur, 1822)	Tiger Shark
179	2019-01-02T15:18:37			SharkBase	SharkBase	HumanObservation	179					1	individuals			present										2015-03-21 00:03:00									United States						26.9342	-80.0942	100	0.0009	POINT (-80.09421 26.93422)							urn:lsid:marinespecies.org:taxname:105799		Galeocerdo cuvier	Animalia	Chordata		Carcharhinidae	Galeocerdo				Species	(Péron & Lesueur, 1822)	Tiger Shark
180	2019-01-02T15:18:38			SharkBase	SharkBase	HumanObservation	180					1	individuals			present										2015-01-01 00:01:00									Spain						36.5101	-4.88245	100	0.0009	POINT (-4.88245 36.51007)							urn:lsid:marinespecies.org:taxname:105837		Cetorhinus maximus	Animalia	Chordata		Cetorhinidae	Cetorhinus				species		
182	2019-01-02T15:18:38			SharkBase	SharkBase	HumanObservation	182					1	individuals			present										2015-04-13 23:04:00															-18.3663	178.054	100	0.0009	POINT (178.05405 -18.36626)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
183	08/AUG/22			SharkBase	SharkBase	HumanObservation	183					1	individuals			present										2015-04-13 23:04:00															-18.361	178.032	100	0.0009	POINT (178.03207 -18.36104)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
185	2019-01-02T15:18:38			SharkBase	SharkBase	HumanObservation	185					1	individuals			present										2013-05-27 23:05:00									United States						33.6482	-78.9287	100	0.0009	POINT (-78.92872 33.64824)							urn:lsid:marinespecies.org:taxname:105723		Rhizoprionodon	Animalia	Chordata		Carcharhinidae	Rhizoprionodon				genus		
186	2019-01-02T15:18:38			SharkBase	SharkBase	HumanObservation	186					1	individuals			present										2015-01-13 00:01:00															-0.33618	73.2971	100	0.0009	POINT (73.29715 -0.33618)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
188	2019-01-02T15:18:38			SharkBase	SharkBase	HumanObservation	188					1	individuals			present										2015-01-15 00:01:00															1.38973	73.1241	100	0.0009	POINT (73.12412 1.38973)							urn:lsid:marinespecies.org:taxname:105795		Carcharhinus melanopterus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
552	2019-01-02T15:19:10			SharkBase	SharkBase	HumanObservation	552					1	individuals			present										2015-06-06 23:06:00															-18.4365	178.12399	100	0.0009	POINT (178.12364 -18.43647)							urn:lsid:marinespecies.org:taxname:278243		Aetobatus ocellatus	Animalia	Chordata		Myliobatidae	Aetobatus						
553	2019-01-02T15:19:11			SharkBase	SharkBase	HumanObservation	553					1	individuals			present										2015-06-06 23:06:00															-18.4365	178.12399	100	0.0009	POINT (178.12364 -18.43647)							urn:lsid:marinespecies.org:taxname:1382142		Neotrygon australiae	Animalia	Chordata		Dasyatidae	Neotrygon				species		
554	2019-01-02T15:19:11			SharkBase	SharkBase	HumanObservation	554					1	individuals			present										2015-06-06 23:06:00															-18.3562	178.181	100	0.0009	POINT (178.18149 -18.35616)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
555	2019-01-02T15:19:11			SharkBase	SharkBase	HumanObservation	555					1	individuals			present										2015-06-06 23:06:00															-18.3562	178.181	100	0.0009	POINT (178.18149 -18.35616)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
556	2019-01-02T15:19:11			SharkBase	SharkBase	HumanObservation	556					1	individuals			present										2015-06-06 23:06:00															-18.3562	178.181	100	0.0009	POINT (178.18149 -18.35616)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
56	2019-01-02T15:19:11			SharkBase	SharkBase	HumanObservation	56					1	individuals			present										2014-06-12 23:06:00															-34.1514	22.1216	100	0.0009	POINT (22.12157 -34.15138)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
557	2019-01-02T15:19:11			SharkBase	SharkBase	HumanObservation	557					1	individuals			present										2015-06-06 23:06:00															-18.3562	178.181	100	0.0009	POINT (178.18149 -18.35616)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
558	2019-01-02T15:19:11			SharkBase	SharkBase	HumanObservation	558					1	individuals			present										2015-06-06 23:06:00															-18.3562	178.181	100	0.0009	POINT (178.18149 -18.35616)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
559	2019-01-02T15:19:11			SharkBase	SharkBase	HumanObservation	559					1	individuals			present										2015-06-06 23:06:00															-18.3562	178.181	100	0.0009	POINT (178.18149 -18.35616)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
560	2019-01-02T15:19:11			SharkBase	SharkBase	HumanObservation	560					1	individuals			present										2015-06-06 23:06:00															-18.3562	178.181	100	0.0009	POINT (178.18149 -18.35616)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
561	2019-01-02T15:19:11			SharkBase	SharkBase	HumanObservation	561					1	individuals			present										2015-06-06 23:06:00															-18.3562	178.181	100	0.0009	POINT (178.18149 -18.35616)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
562	2019-01-02T15:19:11			SharkBase	SharkBase	HumanObservation	562					1	individuals			present										2015-06-06 23:06:00															-18.3562	178.181	100	0.0009	POINT (178.18149 -18.35616)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
563	2019-01-02T15:19:12			SharkBase	SharkBase	HumanObservation	563					1	individuals			present										2015-06-06 23:06:00															-18.3683	178.186	100	0.0009	POINT (178.18613 -18.36834)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
564	2019-01-02T15:19:12			SharkBase	SharkBase	HumanObservation	564					1	individuals			present										2015-06-06 23:06:00															-18.3683	178.186	100	0.0009	POINT (178.18613 -18.36834)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
565	2019-01-02T15:19:12			SharkBase	SharkBase	HumanObservation	565					1	individuals			present										2013-05-24 23:05:00									Australia	Western Australia					-26.15	113.193	100	0.0009	POINT (113.19324 -26.15004)							urn:lsid:marinespecies.org:taxname:105796		Carcharhinus obscurus	Animalia	Chordata		Carcharhinidae	Carcharhinus				species		
566	2019-01-02T15:19:12			SharkBase	SharkBase	HumanObservation	566					1	individuals			present										2014-06-30 23:06:00															21.3545	-158.198	100	0.0009	POINT (-158.19781 21.35452)							urn:lsid:marinespecies.org:taxname:105790		Carcharhinus galapagensis	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
567	08/AUG/22			SharkBase	SharkBase	HumanObservation	567					1	individuals			present										2008-11-15 00:11:00															18.4461	-77.127	100	0.0009	POINT (-77.12695 18.44607)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
568	19/AUG/22			SharkBase	SharkBase	HumanObservation	568					1	individuals			present										2015-06-10 23:06:00									United States						30.3778	-86.865	100	0.0009	POINT (-86.86498 30.37784)							urn:lsid:marinespecies.org:taxname:105816		Sphyrna lewini	Animalia	Chordata		Sphyrnidae	Sphyrna				Species	(Griffith & Smith, 1834)	Scalloped hammerhead
569	2019-01-02T15:19:12			SharkBase	SharkBase	HumanObservation	569					1	individuals			present										2015-06-10 23:06:00															20.899	-156.467	100	0.0009	POINT (-156.46659 20.89895)							urn:lsid:marinespecies.org:taxname:105799		Galeocerdo cuvier	Animalia	Chordata		Carcharhinidae	Galeocerdo				Species	(Péron & Lesueur, 1822)	Tiger Shark
57	2019-01-02T15:19:12			SharkBase	SharkBase	HumanObservation	57					1	individuals			present										2014-06-12 23:06:00															-34.1506	22.1208	100	0.0009	POINT (22.12080 -34.15059)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
570	2019-01-02T15:19:12			SharkBase	SharkBase	HumanObservation	570					1	individuals			present										2015-05-18 23:05:00															33.6448	-118.01	100	0.0009	POINT (-118.00995 33.64479)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
571	2019-01-02T15:19:12			SharkBase	SharkBase	HumanObservation	571					1	individuals			present										2015-05-10 23:05:00									Australia	Western Australia					-23.1394	113.769	100	0.0009	POINT (113.76947 -23.13943)							urn:lsid:marinespecies.org:taxname:220030		Nebrius ferrugineus	Animalia	Chordata		Ginglymostomatidae	Nebrius				species		
191	2019-01-02T15:18:39			SharkBase	SharkBase	HumanObservation	191					1	individuals			present										2015-04-09 23:04:00									Australia	New South Wales					-32.7217	152.144	100	0.0009	POINT (152.14366 -32.72166)							urn:lsid:marinespecies.org:taxname:298163		Eucrossorhinus dasypogon	Animalia	Chordata		Orectolobidae	Eucrossorhinus				species		
189	2019-01-02T15:18:38			SharkBase	SharkBase	HumanObservation	189					1	individuals			present										2014-04-14 23:04:00									Myanmar						9.45114	97.8776	100	0.0009	POINT (97.87760 9.45114)							urn:lsid:marinespecies.org:taxname:105795		Carcharhinus melanopterus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
19	2019-01-02T15:18:38			SharkBase	SharkBase	HumanObservation	19					1	individuals			present										2007-01-20 00:01:00															16.8973	-88.063	100	0.0009	POINT (-88.06298 16.89727)							urn:lsid:marinespecies.org:taxname:278243		Aetobatus ocellatus	Animalia	Chordata		Myliobatidae	Aetobatus						
190	2019-01-02T15:18:38			SharkBase	SharkBase	HumanObservation	190					1	individuals			present										2014-04-21 23:04:00									Thailand						7.74612	98.7784	100	0.0009	POINT (98.77841 7.74612)							urn:lsid:marinespecies.org:taxname:105795		Carcharhinus melanopterus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
192	2019-01-02T15:18:39			SharkBase	SharkBase	HumanObservation	192					1	individuals			present										2012-09-19 23:09:00									Australia	Western Australia					-20.5918	116.679	100	0.0009	POINT (116.67945 -20.59182)							urn:lsid:marinespecies.org:taxname:105799		Galeocerdo cuvier	Animalia	Chordata		Carcharhinidae	Galeocerdo				Species	(Péron & Lesueur, 1822)	Tiger Shark
